SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
5/28/2034,26308,72CE-4E29-82,1,815,1,36.4470,0.0000,36.4470,7356558F-7C05-4255-B249-413AC17F77BF,12/31/2012
5/28/2034,26309,72CE-4E29-82,5,854,1,44.9940,0.0000,224.9700,283DEEC6-4F4E-452A-9912-0372DE543F72,12/31/2012
5/28/2034,26310,72CE-4E29-82,3,844,1,11.9940,0.0000,35.9820,45F83115-7966-49F1-8B07-2055D3CC8FC3,12/31/2012
5/28/2034,26311,72CE-4E29-82,4,843,1,15.0000,0.0000,60.0000,AD276874-69D3-4468-B9B1-BD27416413C0,12/31/2012
5/29/2034,26312,A0B1-4C01-8A,2,787,1,647.9940,0.0000,1295.9880,4585C14C-0A20-44E3-8090-F2F003C61D70,12/31/2012
5/29/2034,26313,A0B1-4C01-8A,2,806,1,61.3740,0.0000,122.7480,19996D65-E9A5-40B6-96C9-0F2F79D35147,12/31/2012
5/29/2034,26314,A0B1-4C01-8A,2,781,1,1242.8518,0.0000,2485.7036,CA1F3102-B29E-4F59-A5D3-722CBFC01D4B,12/31/2012
5/29/2034,26315,A0B1-4C01-8A,1,779,1,1242.8518,0.0000,1242.8518,BFC1A63E-3B46-4DA0-A3C8-2E2D3D064F94,12/31/2012
5/29/2034,26316,A0B1-4C01-8A,1,809,1,33.7745,0.0000,33.7745,09E5B92A-7C72-41D2-9531-9637A08FB7E7,12/31/2012
5/29/2034,26317,A0B1-4C01-8A,1,807,1,74.8380,0.0000,74.8380,DE2F8B92-0E59-43EC-92CA-DDF37BBD98D4,12/31/2012
5/29/2034,26318,A0B1-4C01-8A,1,785,1,647.9940,0.0000,647.9940,61765020-BEDD-469C-9264-80657D2D7240,12/31/2012
5/29/2034,26319,A0B1-4C01-8A,3,782,1,1229.4589,0.0000,3688.3767,AF5FADA2-F840-4510-BB3A-E4197CCABB0B,12/31/2012
5/29/2034,26320,A0B1-4C01-8A,1,824,1,141.6150,0.0000,141.6150,2D3D06AF-65D6-4371-B1F4-B1AF88528465,12/31/2012
5/29/2034,26321,A0B1-4C01-8A,2,742,1,744.2727,0.0000,1488.5454,5DF0253B-3BCA-4177-8756-3F61128ABE07,12/31/2012
5/29/2034,26322,A0B1-4C01-8A,1,748,1,744.2727,0.0000,744.2727,292008B2-0E74-4972-8ABF-185CFD0F8C70,12/31/2012
5/29/2034,26323,A0B1-4C01-8A,3,747,1,736.1455,0.0000,2208.4365,2B29950D-6CB7-4DE1-AC98-D00D247BE9C0,12/31/2012
5/29/2034,26324,A0B1-4C01-8A,1,832,1,209.2560,0.0000,209.2560,6BA90B78-910A-4C15-B09C-4BA5D079F29E,12/31/2012
5/29/2034,26325,A0B1-4C01-8A,4,815,1,36.4470,0.0000,145.7880,2440CF62-9477-43FB-94BE-46FB92012526,12/31/2012
5/29/2034,26326,A0B1-4C01-8A,4,783,1,1229.4589,0.0000,4917.8356,62BC6356-AD65-4A10-8280-4B13B05BCF58,12/31/2012
5/29/2034,26327,A0B1-4C01-8A,2,863,1,22.7940,0.0000,45.5880,64464629-76B2-46CA-9238-2244E2B21E9F,12/31/2012
5/29/2034,26328,A0B1-4C01-8A,2,825,1,196.3290,0.0000,392.6580,B3D54B00-E7EF-4460-98EE-5BBB865ACD82,12/31/2012
5/29/2034,26329,A0B1-4C01-8A,3,788,1,647.9940,0.0000,1943.9820,1014CA6F-621F-4B63-BA61-2CC0A040D520,12/31/2012
5/29/2034,26330,A0B1-4C01-8A,3,804,1,137.6940,0.0000,413.0820,3CB2D3AD-10FB-4E1E-9491-D1EF290F4F61,12/31/2012
5/30/2034,26331,FEDE-45BA-90,5,799,1,600.2625,0.0000,3001.3125,A4860AFD-AE53-424C-892C-B9AD3F05B79D,12/31/2012
5/30/2034,26332,FEDE-45BA-90,2,795,1,1308.9375,0.0000,2617.8750,CB93B91C-709E-4A31-B441-84DADEE82B69,12/31/2012
5/30/2034,26333,FEDE-45BA-90,2,800,1,600.2625,0.0000,1200.5250,B903FD5A-79E8-4512-A11A-6B57AE70333D,12/31/2012
5/30/2034,26334,FEDE-45BA-90,1,708,1,20.1865,0.0000,20.1865,F29561FF-BCD5-46C3-BCAD-70715243521C,12/31/2012
5/30/2034,26335,FEDE-45BA-90,4,791,1,1466.0100,0.0000,5864.0400,7B41F796-5092-4FD4-80FD-8A37E3A47AA3,12/31/2012
5/30/2034,26336,FEDE-45BA-90,3,789,1,1466.0100,0.0000,4398.0300,7B852BEF-8EE7-4D54-9321-EA523453162A,12/31/2012
5/30/2034,26337,FEDE-45BA-90,1,759,1,469.7940,0.0000,469.7940,2BC3A1BD-D7AC-4461-B357-743A2BAC0104,12/31/2012
5/30/2034,26338,FEDE-45BA-90,2,793,1,1308.9375,0.0000,2617.8750,E3B9EB1D-E083-4B62-910C-D52818DDF290,12/31/2012
5/30/2034,26339,FEDE-45BA-90,5,769,1,469.7940,0.0000,2348.9700,52BC119B-9FD5-494D-89EE-E4B9BA155BA1,12/31/2012
5/30/2034,26340,FEDE-45BA-90,5,762,1,469.7940,0.0000,2348.9700,F5AD44A4-EE86-4D70-87DF-9B3FCC229480,12/31/2012
5/30/2034,26341,FEDE-45BA-90,6,854,1,44.9940,0.0000,269.9640,3E28CB33-5090-49E6-A8A7-B4A3B48A78E4,12/31/2012
5/30/2034,26342,FEDE-45BA-90,2,768,1,469.7940,0.0000,939.5880,7E0049A0-6CAB-427C-BBC5-09FB66F490C5,12/31/2012
5/30/2034,26343,FEDE-45BA-90,1,711,1,20.1865,0.0000,20.1865,4E357D2A-DDC4-48CB-BCA2-2B76C900351B,12/31/2012
5/30/2034,26344,FEDE-45BA-90,1,826,1,67.5390,0.0000,67.5390,F80D3BD6-9A75-47DB-87F6-766BEFBD1572,12/31/2012
5/30/2034,26345,FEDE-45BA-90,4,715,1,28.8404,0.0000,115.3616,256DC521-9B77-42CF-BBAA-BC13E09DFC0C,12/31/2012
5/30/2034,26346,FEDE-45BA-90,3,770,1,469.7940,0.0000,1409.3820,209ED324-FCDF-47F8-8218-BF0F23865385,12/31/2012
5/30/2034,26347,FEDE-45BA-90,2,763,1,469.7940,0.0000,939.5880,ADB7AE66-3A3D-4EFC-9BAC-4D5D494E104B,12/31/2012
5/30/2034,26348,FEDE-45BA-90,2,766,1,469.7940,0.0000,939.5880,79B62F1A-7AE5-4312-9695-5372225340DD,12/31/2012
5/30/2034,26349,FEDE-45BA-90,3,767,1,469.7940,0.0000,1409.3820,35AFC9D4-9EAE-4E0D-B6D3-5818573ABB08,12/31/2012
5/30/2034,26350,FEDE-45BA-90,1,761,1,469.7940,0.0000,469.7940,08C04812-FB7B-49F3-963B-543EC725B340,12/31/2012
5/30/2034,26351,FEDE-45BA-90,2,794,1,1308.9375,0.0000,2617.8750,DEC65B60-67AD-4CF5-8FEB-EF09CC952118,12/31/2012
5/30/2034,26352,FEDE-45BA-90,1,765,1,469.7940,0.0000,469.7940,77253195-36D2-4066-8369-15D18FF5BACB,12/31/2012
5/30/2034,26353,FEDE-45BA-90,3,852,1,44.9940,0.0000,134.9820,429803BC-0ECF-4637-B4D0-6E970E31E49C,12/31/2012
5/30/2034,26354,FEDE-45BA-90,4,790,1,1466.0100,0.0000,5864.0400,D89B106F-91E9-475D-935A-2671A6E1BA2F,12/31/2012
5/30/2034,26355,FEDE-45BA-90,2,760,1,469.7940,0.0000,939.5880,7925FB61-0D70-4147-9C7B-C77D0E36E9F2,12/31/2012
5/30/2034,26356,FEDE-45BA-90,1,792,1,1308.9375,0.0000,1308.9375,825CF4BA-9A80-4A49-8996-02793CFE76F7,12/31/2012
5/30/2034,26357,FEDE-45BA-90,3,801,1,600.2625,0.0000,1800.7875,5B2A8655-2B96-4BC8-81E9-8A1FDD01D175,12/31/2012
5/31/2034,26358,EDD6-411E-A3,13,788,2,626.3942,0.0200,7980.2621,F6D868A7-6181-4633-A4CD-C010D72BBB66,12/31/2012
5/31/2034,26359,EDD6-411E-A3,4,784,1,1229.4589,0.0000,4917.8356,6774EA75-9AA4-4C0A-804F-D91199C3CE95,12/31/2012
5/31/2034,26360,EDD6-411E-A3,7,787,1,647.9940,0.0000,4535.9580,3A6B4871-8813-4400-82AA-BF7C0774C67E,12/31/2012
5/31/2034,26361,EDD6-411E-A3,3,780,1,1242.8518,0.0000,3728.5554,E10263BF-D6EF-4CA2-9A4A-436FD59012E9,12/31/2012
5/31/2034,26362,EDD6-411E-A3,4,832,1,209.2560,0.0000,837.0240,8931C0AE-1F3C-48D1-ADB7-E06EAFDB816E,12/31/2012
5/31/2034,26363,EDD6-411E-A3,3,856,1,53.9940,0.0000,161.9820,663733B0-419B-4461-835D-F54C3CAEF7BD,12/31/2012
5/31/2034,26364,EDD6-411E-A3,3,779,1,1242.8518,0.0000,3728.5554,AEE56982-6A3D-4A7B-A13E-ED90A66EAB6E,12/31/2012
5/31/2034,26365,EDD6-411E-A3,2,824,1,141.6150,0.0000,283.2300,2F741675-3DC6-4440-98CB-0A9E1627B0BA,12/31/2012
5/31/2034,26366,EDD6-411E-A3,4,781,1,1242.8518,0.0000,4971.4072,8695A41A-F1FF-484F-98D3-8C82F7269BC9,12/31/2012
5/31/2034,26367,EDD6-411E-A3,11,785,2,626.3942,0.0200,6752.5295,52F9832B-1E5B-47E1-B9C6-11F5457F2CD2,12/31/2012
5/31/2034,26368,EDD6-411E-A3,3,809,1,33.7745,0.0000,101.3235,42821D5A-4AFE-46FF-B0B7-F8B250D6DE77,12/31/2012
5/31/2034,26369,EDD6-411E-A3,6,783,1,1229.4589,0.0000,7376.7534,12C77869-1E8B-4DA8-B787-BF30E0B697BC,12/31/2012
5/31/2034,26370,EDD6-411E-A3,3,825,1,196.3290,0.0000,588.9870,6B018924-3C4C-41E5-9AFC-05C838CB1B75,12/31/2012
5/31/2034,26371,EDD6-411E-A3,13,786,2,626.3942,0.0200,7980.2621,0471FEF9-1315-4ADE-9E4A-799D30D83A91,12/31/2012
5/31/2034,26372,EDD6-411E-A3,9,782,1,1229.4589,0.0000,11065.1301,A700B0E4-BAEF-4023-8EBF-A193EA3FFAD6,12/31/2012
5/31/2034,26373,EDD6-411E-A3,6,814,1,209.2560,0.0000,1255.5360,0CDE53CE-57E5-498D-9393-F4199F2642C1,12/31/2012
6/1/2034,26374,8EE2-40FC-8F,5,782,1,1229.4589,0.0000,6147.2945,FECD506D-E117-48D0-9B63-0787F9A52EA0,12/31/2012
6/1/2034,26375,8EE2-40FC-8F,3,862,1,22.7940,0.0000,68.3820,075A2D72-D8A8-4603-9447-E0937EA2E6AD,12/31/2012
6/1/2034,26376,8EE2-40FC-8F,4,863,1,22.7940,0.0000,91.1760,1520B637-DCBA-4A6E-813C-EE5875BD835C,12/31/2012
6/1/2034,26377,8EE2-40FC-8F,3,861,1,22.7940,0.0000,68.3820,D90FD731-4124-43E7-B9F3-A9F7806C7C05,12/31/2012
6/2/2034,26378,4663-42A5-B3,1,779,1,1242.8518,0.0000,1242.8518,1446593B-87F7-4CEC-AE8F-51623007F9BD,12/31/2012
6/2/2034,26379,4663-42A5-B3,2,863,1,22.7940,0.0000,45.5880,DD93EC00-2D38-4C7B-A212-827ECAF84BE0,12/31/2012
6/2/2034,26380,4663-42A5-B3,3,782,1,1229.4589,0.0000,3688.3767,EDF2F6A4-3BDF-4F32-9141-FDF95CEE059F,12/31/2012
6/2/2034,26381,4663-42A5-B3,1,862,1,22.7940,0.0000,22.7940,1E0E56CD-D63B-43E3-A4D5-2F901A44C5D8,12/31/2012
6/3/2034,26382,FD0C-47CE-96,1,779,1,1242.8518,0.0000,1242.8518,ED862F55-65F4-459B-BE7A-70BBDFA2F3B8,12/31/2012
6/4/2034,26383,D567-4CCE-A4,7,764,1,469.7940,0.0000,3288.5580,D135E57C-20D7-4425-B751-2594514EC340,12/31/2012
6/4/2034,26384,D567-4CCE-A4,3,765,1,469.7940,0.0000,1409.3820,40727935-2DE9-422E-8246-32ED660B21A7,12/31/2012
6/4/2034,26385,D567-4CCE-A4,5,792,1,1308.9375,0.0000,6544.6875,79C8CD11-A686-4E0D-A9DE-ECF1E1B64B4B,12/31/2012
6/4/2034,26386,D567-4CCE-A4,2,794,1,1308.9375,0.0000,2617.8750,0FEFD8E7-812B-4A38-8CBF-C4F169A6D546,12/31/2012
6/4/2034,26387,D567-4CCE-A4,1,791,1,1466.0100,0.0000,1466.0100,95547492-58C2-44BD-A260-F64C80A71E7E,12/31/2012
6/4/2034,26388,D567-4CCE-A4,5,759,1,469.7940,0.0000,2348.9700,D37407D7-ED85-41A0-A4AC-1B976E37936E,12/31/2012
6/4/2034,26389,D567-4CCE-A4,5,760,1,469.7940,0.0000,2348.9700,4E0F696B-1C00-4DE6-9DA2-BA2407B25EFA,12/31/2012
6/4/2034,26390,D567-4CCE-A4,7,800,1,600.2625,0.0000,4201.8375,321B5D8A-44C3-4F15-A6F0-C583EC4029A1,12/31/2012
6/4/2034,26391,D567-4CCE-A4,5,761,1,469.7940,0.0000,2348.9700,EE8D5E8B-0D78-4148-9693-A1EB5AB37671,12/31/2012
6/4/2034,26392,D567-4CCE-A4,3,715,1,28.8404,0.0000,86.5212,15B0BD2C-CA46-440A-AC79-B015192D01D3,12/31/2012
6/4/2034,26393,D567-4CCE-A4,7,826,1,67.5390,0.0000,472.7730,74431476-30BB-4F99-A0A1-B51C21BF9D6E,12/31/2012
6/4/2034,26394,D567-4CCE-A4,3,790,1,1466.0100,0.0000,4398.0300,C85893C5-3E1B-40C6-B6B6-7D40FA22D83E,12/31/2012
6/4/2034,26395,D567-4CCE-A4,8,801,1,600.2625,0.0000,4802.1000,9A0BAEC4-426C-46EC-AF5E-40E06F83EC9E,12/31/2012
6/4/2034,26396,D567-4CCE-A4,3,795,1,1308.9375,0.0000,3926.8125,1EE7EE8D-5D84-4252-8DDE-7BBBDE0DE800,12/31/2012
6/4/2034,26397,D567-4CCE-A4,1,770,1,469.7940,0.0000,469.7940,E5D2446A-DACA-4102-B575-2BEBA86C5EEF,12/31/2012
6/4/2034,26398,D567-4CCE-A4,7,768,1,469.7940,0.0000,3288.5580,0F857B14-CFB4-4CE3-B984-0C21CD97B1EA,12/31/2012
6/4/2034,26399,D567-4CCE-A4,2,798,1,600.2625,0.0000,1200.5250,7B44F638-2C9E-4B7F-897C-E2F6CA1304F3,12/31/2012
6/4/2034,26400,D567-4CCE-A4,2,769,1,469.7940,0.0000,939.5880,B0A04B64-54FD-4827-9D47-B96FA2FF55EC,12/31/2012
6/4/2034,26401,D567-4CCE-A4,6,789,1,1466.0100,0.0000,8796.0600,C682CBDF-2065-4909-92FB-E7970033E74A,12/31/2012
6/4/2034,26402,D567-4CCE-A4,6,796,1,1308.9375,0.0000,7853.6250,843F3BE4-C318-43AD-AE1A-F86578558251,12/31/2012
6/4/2034,26403,D567-4CCE-A4,5,763,1,469.7940,0.0000,2348.9700,17AF2AFD-C127-4C9E-9C44-4A68FCBAE410,12/31/2012
6/4/2034,26404,D567-4CCE-A4,1,767,1,469.7940,0.0000,469.7940,58C0C692-9820-4B6B-983F-67A447BDFBE1,12/31/2012
6/4/2034,26405,D567-4CCE-A4,3,799,1,600.2625,0.0000,1800.7875,5D9179B9-0533-433D-A3AA-A8A0C150EEDB,12/31/2012
6/4/2034,26406,D567-4CCE-A4,4,852,1,44.9940,0.0000,179.9760,33C04C25-545F-4EC1-814C-77AB08130857,12/31/2012
6/4/2034,26407,D567-4CCE-A4,5,797,1,600.2625,0.0000,3001.3125,69C9F67A-A0CD-4F81-84EC-580626F68466,12/31/2012
6/4/2034,26408,D567-4CCE-A4,3,712,1,5.1865,0.0000,15.5595,F40581EC-4A38-4B28-83D8-386403696572,12/31/2012
6/4/2034,26409,D567-4CCE-A4,5,793,1,1308.9375,0.0000,6544.6875,7DC7FC71-64BE-4E61-AFA9-3E8E8E67DCA7,12/31/2012
6/4/2034,26410,D567-4CCE-A4,3,766,1,469.7940,0.0000,1409.3820,6BEF6178-3E5D-472D-8556-274966373D66,12/31/2012
6/5/2034,26411,BD42-4470-A8,6,770,1,469.7940,0.0000,2818.7640,C98E6A1A-A84E-4F04-953D-61060A806AA2,12/31/2012
6/5/2034,26412,BD42-4470-A8,4,715,1,28.8404,0.0000,115.3616,3DAF2363-A416-40FB-9669-78D4314AEC47,12/31/2012
6/5/2034,26413,BD42-4470-A8,5,708,1,20.1865,0.0000,100.9325,46C811B8-E2F9-498E-887F-3DA569A828C6,12/31/2012
6/5/2034,26414,BD42-4470-A8,5,711,1,20.1865,0.0000,100.9325,590CAA88-402D-4C7E-A688-DEC42D750D9E,12/31/2012
6/5/2034,26415,BD42-4470-A8,3,852,1,44.9940,0.0000,134.9820,7C26A931-25A0-40F5-AA67-86924A771C46,12/31/2012
6/5/2034,26416,BD42-4470-A8,4,854,1,44.9940,0.0000,179.9760,3A13CE2D-E0DE-4446-8094-8418557B51F1,12/31/2012
6/5/2034,26417,BD42-4470-A8,3,859,1,14.1289,0.0000,42.3867,8FEEB04C-B8AB-4416-A95E-D4C8697A5DCC,12/31/2012
6/5/2034,26418,BD42-4470-A8,3,707,1,20.1865,0.0000,60.5595,4CFE19C5-DA5C-41BE-B509-64F4DAF977FF,12/31/2012
6/5/2034,26419,BD42-4470-A8,5,858,1,14.1289,0.0000,70.6445,B33EB32B-6A79-42BC-A643-21117AAD69B8,12/31/2012
6/5/2034,26420,BD42-4470-A8,14,762,2,454.1342,0.0200,6230.7212,5458822B-ACA2-46FB-87C6-80CF70B90938,12/31/2012
6/5/2034,26421,BD42-4470-A8,7,712,1,5.1865,0.0000,36.3055,A3AA0D54-56D8-4FB0-AADF-02A001FCA2F2,12/31/2012
6/5/2034,26422,BD42-4470-A8,3,849,1,35.9940,0.0000,107.9820,4D8297AF-929D-4EFE-9F85-3FCD0890A5CF,12/31/2012
6/5/2034,26423,BD42-4470-A8,2,856,1,53.9940,0.0000,107.9880,B1AB85F8-6B06-4089-9B76-B3BC2AAE0846,12/31/2012
6/5/2034,26424,BD42-4470-A8,6,843,1,15.0000,0.0000,90.0000,B1965C3C-49A9-4FF2-A160-56B2243C8619,12/31/2012
6/5/2034,26425,BD42-4470-A8,14,760,2,454.1342,0.0200,6230.7212,84DBD727-F3C6-44A1-9416-88A9FF409D72,12/31/2012
6/5/2034,26426,BD42-4470-A8,4,716,1,28.8404,0.0000,115.3616,5A73B170-6AF7-474E-A46F-B3E2C1C40A20,12/31/2012
6/5/2034,26427,BD42-4470-A8,3,855,1,53.9940,0.0000,161.9820,DAF7EB6C-81F6-48B5-AA6E-0E19C6B331D6,12/31/2012
6/5/2034,26428,BD42-4470-A8,6,841,1,35.9940,0.0000,215.9640,E9842D89-22AF-43F2-9AC6-CC110076EED3,12/31/2012
6/5/2034,26429,BD42-4470-A8,4,714,1,28.8404,0.0000,115.3616,D9180BFD-8116-4114-8C22-C42B8A4EB575,12/31/2012
6/5/2034,26430,BD42-4470-A8,2,844,1,11.9940,0.0000,23.9880,E5AFA844-6AB2-440E-B78A-8F773A9D1A90,12/31/2012
6/6/2034,26431,0549-4175-A0,2,862,1,22.7940,0.0000,45.5880,B03B0803-3737-4E05-BCA2-D4D507680D00,12/31/2012
6/6/2034,26432,0549-4175-A0,1,815,1,36.4470,0.0000,36.4470,9A76EB0F-C581-408B-AF54-A003AB0B79CF,12/31/2012
6/6/2034,26433,0549-4175-A0,6,859,1,14.1289,0.0000,84.7734,ECD9F5D5-EAD1-468C-9152-253530C7DF71,12/31/2012
6/6/2034,26434,0549-4175-A0,1,780,1,1242.8518,0.0000,1242.8518,AF4D1109-271B-472F-8494-88F80C72302C,12/31/2012
6/6/2034,26435,0549-4175-A0,3,804,1,137.6940,0.0000,413.0820,943DFBD2-28D8-4CB5-ACF5-508B8F883E2E,12/31/2012
6/6/2034,26436,0549-4175-A0,4,782,1,1229.4589,0.0000,4917.8356,DDD031C1-116C-41A0-BB44-3B84F02D3DE9,12/31/2012
6/6/2034,26437,0549-4175-A0,2,852,1,44.9940,0.0000,89.9880,299C6941-8AA1-44AE-8227-16D1BB82686F,12/31/2012
6/6/2034,26438,0549-4175-A0,4,708,1,20.1865,0.0000,80.7460,1F0CDBBD-3D01-4636-88D9-067DEC8D7B70,12/31/2012
6/6/2034,26439,0549-4175-A0,1,743,1,736.1455,0.0000,736.1455,0EB17597-8AA9-441E-A798-03A1075D75EB,12/31/2012
6/6/2034,26440,0549-4175-A0,3,855,1,53.9940,0.0000,161.9820,0BC0CFCA-2C18-471A-BF0E-21A4FB923F31,12/31/2012
6/6/2034,26441,0549-4175-A0,4,748,1,744.2727,0.0000,2977.0908,E5CC7262-3B2E-4D21-8172-C1194A6BE434,12/31/2012
6/6/2034,26442,0549-4175-A0,3,784,1,1229.4589,0.0000,3688.3767,598B7BF8-9912-4EDE-ABCA-A2DAFDEDDDD6,12/31/2012
6/6/2034,26443,0549-4175-A0,7,856,1,53.9940,0.0000,377.9580,75E6593B-0377-45DF-8392-83D111693BBD,12/31/2012
6/6/2034,26444,0549-4175-A0,4,714,1,28.8404,0.0000,115.3616,C81E93CF-410D-4C3D-B4DC-22250D45265C,12/31/2012
6/6/2034,26445,0549-4175-A0,1,857,1,53.9940,0.0000,53.9940,9E37FE35-E0D4-4C04-A869-23C06F4AF2BF,12/31/2012
6/6/2034,26446,0549-4175-A0,3,783,1,1229.4589,0.0000,3688.3767,199043B2-4689-41BB-A7F2-AD0ABB4DC428,12/31/2012
6/6/2034,26447,0549-4175-A0,2,788,1,647.9940,0.0000,1295.9880,2626A4FC-95D9-45AA-9215-2252B8070909,12/31/2012
6/6/2034,26448,0549-4175-A0,3,841,1,35.9940,0.0000,107.9820,79CAC474-1084-4B0C-97C5-6581BF7336CB,12/31/2012
6/6/2034,26449,0549-4175-A0,5,711,1,20.1865,0.0000,100.9325,68CCEA8E-2BD8-4C07-81BC-DEB33BE3244B,12/31/2012
6/6/2034,26450,0549-4175-A0,3,854,1,44.9940,0.0000,134.9820,BF664DA4-CBB6-4FC1-BBCA-AABA92F09DE5,12/31/2012
6/6/2034,26451,0549-4175-A0,2,806,1,61.3740,0.0000,122.7480,32F133A1-E600-4681-A907-CE07DA0255F1,12/31/2012
6/6/2034,26452,0549-4175-A0,5,707,1,20.1865,0.0000,100.9325,7D4F1C9F-D318-4B78-BC27-5E9B7EEEED8B,12/31/2012
6/6/2034,26453,0549-4175-A0,4,808,1,24.2945,0.0000,97.1780,46830265-44E8-4DC3-9E2A-848C3D79AAC5,12/31/2012
6/6/2034,26454,0549-4175-A0,2,824,1,141.6150,0.0000,283.2300,BD4450BD-6D2F-4839-8899-2ABAD558B54E,12/31/2012
6/6/2034,26455,0549-4175-A0,1,843,1,15.0000,0.0000,15.0000,25DF2687-310A-4111-808C-3442579863FF,12/31/2012
6/6/2034,26456,0549-4175-A0,1,787,1,647.9940,0.0000,647.9940,8EEF9C99-3E33-4218-840C-963E33B015E2,12/31/2012
6/6/2034,26457,0549-4175-A0,1,825,1,196.3290,0.0000,196.3290,C68C49C6-3CEB-44E6-BA35-3B2C9FA7E141,12/31/2012
6/6/2034,26458,0549-4175-A0,4,858,1,14.1289,0.0000,56.5156,F573E137-82C7-42F4-BFA3-6FBCDE1A8CB2,12/31/2012
6/6/2034,26459,0549-4175-A0,1,849,1,35.9940,0.0000,35.9940,CE4F6EAB-00D3-43A5-B412-04B06B1F78C9,12/31/2012
6/6/2034,26460,0549-4175-A0,9,715,1,28.8404,0.0000,259.5636,AA550E6B-076A-4970-A3D0-D2EB1EF8A0FE,12/31/2012
6/6/2034,26461,0549-4175-A0,2,747,1,736.1455,0.0000,1472.2910,EECE4394-083F-415C-A86B-451E15DA4918,12/31/2012
6/6/2034,26462,0549-4175-A0,2,716,1,28.8404,0.0000,57.6808,4E25ED11-D457-424D-9A3F-402798F41BC8,12/31/2012
6/6/2034,26463,0549-4175-A0,2,786,1,647.9940,0.0000,1295.9880,5CADA7E2-82B5-497B-A143-D5F69364520B,12/31/2012
6/6/2034,26464,0549-4175-A0,2,831,1,209.2560,0.0000,418.5120,4791475B-C13C-4B0A-B888-63CCD48E1E2E,12/31/2012
6/6/2034,26465,0549-4175-A0,4,712,1,5.1865,0.0000,20.7460,285965E8-5D3E-415F-88D9-A17EF3DC3EC4,12/31/2012
6/6/2034,26466,0549-4175-A0,6,844,1,11.9940,0.0000,71.9640,3864A450-1CC9-477C-80BD-184ED4987447,12/31/2012
6/7/2034,26467,2A26-49A6-82,3,726,1,202.3320,0.0000,606.9960,632B9EA1-4E7F-4A4E-95AF-F89E9FCA46CB,12/31/2012
6/8/2034,26468,0B8A-4326-8A,1,801,1,600.2625,0.0000,600.2625,B64B6E0B-A031-4C96-8984-E0D380D94103,12/31/2012
6/8/2034,26469,0B8A-4326-8A,2,793,1,1308.9375,0.0000,2617.8750,3FC92007-B86F-4D7B-94F5-17D3E65B575B,12/31/2012
6/8/2034,26470,0B8A-4326-8A,1,835,1,324.4527,0.0000,324.4527,92D07E8A-11CE-4EE6-9518-D0237001A978,12/31/2012
6/8/2034,26471,0B8A-4326-8A,1,763,1,469.7940,0.0000,469.7940,D7A44349-2B0B-4FD1-99EB-E6D9A85DC4D9,12/31/2012
6/8/2034,26472,0B8A-4326-8A,1,826,1,67.5390,0.0000,67.5390,408B3E61-AD76-42B8-84B2-49AD67F76771,12/31/2012
6/8/2034,26473,0B8A-4326-8A,2,836,1,324.4527,0.0000,648.9054,BD3C2A64-3CDC-4212-A03F-12A5B3B617AA,12/31/2012
6/8/2034,26474,0B8A-4326-8A,1,729,1,202.3320,0.0000,202.3320,EFB81CF4-EB0D-4F88-A7C9-ED589D583532,12/31/2012
6/8/2034,26475,0B8A-4326-8A,1,794,1,1308.9375,0.0000,1308.9375,5ABD4678-6B74-410F-B8CB-E37863C52D22,12/31/2012
6/8/2034,26476,0B8A-4326-8A,4,764,1,469.7940,0.0000,1879.1760,82CB7F05-2CBA-4CF6-A730-22636D6E4071,12/31/2012
6/8/2034,26477,0B8A-4326-8A,2,738,1,183.9382,0.0000,367.8764,BCFA6DAE-8A77-4E25-A34D-B41784A86D55,12/31/2012
6/8/2034,26478,0B8A-4326-8A,1,822,1,324.4527,0.0000,324.4527,14B5AE01-0655-475F-B92B-657A322BC8D1,12/31/2012
6/8/2034,26479,0B8A-4326-8A,4,790,1,1466.0100,0.0000,5864.0400,1994DC59-4A75-4EAB-AD4F-E4FA5DC16380,12/31/2012
6/8/2034,26480,0B8A-4326-8A,1,761,1,469.7940,0.0000,469.7940,9BD7EE21-E02E-4114-81AE-E1034D3FE9AA,12/31/2012
6/8/2034,26481,0B8A-4326-8A,3,766,1,469.7940,0.0000,1409.3820,E4A542BF-3EA5-4309-BCC3-9C4A86488073,12/31/2012
6/8/2034,26482,0B8A-4326-8A,2,765,1,469.7940,0.0000,939.5880,A8DF9B10-4F5F-473E-B1A2-0BBF24F38FC7,12/31/2012
6/9/2034,26483,7F8C-4702-BB,1,800,1,600.2625,0.0000,600.2625,1082504B-93A1-4675-B9F9-3B43C8C4FF57,12/31/2012
6/9/2034,26484,7F8C-4702-BB,3,763,1,469.7940,0.0000,1409.3820,2F058191-91D7-41E6-9D6D-31386CCD52AF,12/31/2012
6/9/2034,26485,7F8C-4702-BB,5,768,1,469.7940,0.0000,2348.9700,EB4E86F7-2719-41B4-974F-75B6ECD19B39,12/31/2012
6/9/2034,26486,7F8C-4702-BB,1,761,1,469.7940,0.0000,469.7940,C89FDE50-1871-4C7C-B9CB-D40572C5E991,12/31/2012
6/9/2034,26487,7F8C-4702-BB,1,792,1,1308.9375,0.0000,1308.9375,64387297-981C-40AE-B2AE-FC86EA9D9C50,12/31/2012
